xls,site_name,proxy,doi,age,age_uncertainty_older,age_uncertainty_younger,co2,co2_uncertainty_higher,co2_uncertainty_lower,,modern_latitude,modern_longitude
phytoplankton_zhang_2019.xlsx,619,Phytoplankton,10.1016/j.gca.2019.06.032,65.9,,,240.47,18.04,18.04,,12.91083,-78.83333
phytoplankton_zhang_2019.xlsx,619,Phytoplankton,10.1016/j.gca.2019.06.032,72,,,204.1,15.31,15.31,,12.91083,-78.83333
phytoplankton_zhang_2019.xlsx,619,Phytoplankton,10.1016/j.gca.2019.06.032,80.2,,,234.59,17.59,17.59,,12.91083,-78.83333
phytoplankton_zhang_2019.xlsx,619,Phytoplankton,10.1016/j.gca.2019.06.032,81.5,,,228.32,17.12,17.12,,12.91083,-78.83333
phytoplankton_zhang_2019.xlsx,619,Phytoplankton,10.1016/j.gca.2019.06.032,82.9,,,213.87,16.04,16.04,,12.91083,-78.83333
phytoplankton_zhang_2019.xlsx,619,Phytoplankton,10.1016/j.gca.2019.06.032,91.8,,,217.83,16.34,16.34,,12.91083,-78.83333
phytoplankton_zhang_2019.xlsx,619,Phytoplankton,10.1016/j.gca.2019.06.032,93.11,,,220.91,16.57,16.57,,12.91083,-78.83333
phytoplankton_zhang_2019.xlsx,619,Phytoplankton,10.1016/j.gca.2019.06.032,93.9,,,249.84,18.74,18.74,,12.91083,-78.83333
phytoplankton_zhang_2019.xlsx,619,Phytoplankton,10.1016/j.gca.2019.06.032,96,,,267.71,20.08,20.08,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,200,,,289,26,26,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,250,,,246,22,22,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,460,,,255,23,23,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,900,,,242.5,21.5,21.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,1000,,,252.5,22.5,22.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,1200,,,266.5,23.5,23.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,1300,,,270.5,24.5,24.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,1500,,,277,25,25,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,1750,,,270.5,24.5,24.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,2110,,,254,23,23,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,2310,,,273.5,24.5,24.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,2590,,,267,24,24,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,2790,,,279,25,25,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,2820,,,278,25,25,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,2890,,,282,25,25,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,2940,,,282.5,25.5,25.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,2990,,,301,27,27,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,3070,,,286,26,26,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,3120,,,286.5,25.5,25.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,3170,,,289,26,26,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,3230,,,283.5,25.5,25.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,3620,,,307,28,28,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,3850,,,303,27,27,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,3930,,,292,26,26,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,4030,,,290,26,26,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,4110,,,312,28,28,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,4340,,,317.5,27.5,27.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,4430,,,303.5,26.5,26.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,4580,,,308,27,27,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,4780,,,279.5,24.5,24.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,4860,,,283,25,25,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,4940,,,288.5,25.5,25.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,5040,,,285,25,25,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,999,Phytoplankton,10.1016/j.epsl.2010.01.037,5190,,,291,25,25,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,210,,,380,49,49,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,450,,,370,48,48,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,680,,,382.5,49.5,49.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,820,,,346,45,45,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,1080,,,339,44,44,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,1250,,,397.5,51.5,51.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,1560,,,383.5,49.5,49.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,1600,,,383.5,49.5,49.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,1720,,,373.5,48.5,48.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,1830,,,380,49,49,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,1970,,,397,51,51,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,2000,,,355,46,46,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,2070,,,397.5,51.5,51.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,2210,,,398.5,51.5,51.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,2300,,,383.5,49.5,49.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,2490,,,379,49,49,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,2620,,,410,53,53,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,2680,,,418,54,54,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,2810,,,404.5,52.5,52.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,3020,,,411,53,53,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,3160,,,409,53,53,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,3250,,,412,53,53,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,3380,,,387,50,50,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,3460,,,407.5,52.5,52.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,3540,,,405.5,52.5,52.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,3690,,,431,56,56,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,3810,,,424,55,55,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,3900,,,432,56,56,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,4000,,,431,56,56,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,4110,,,435.5,56.5,56.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,4210,,,450,58,58,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,4300,,,442,57,57,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,4390,,,415,54,54,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,4540,,,449.5,58.5,58.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,4580,,,434.5,56.5,56.5,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,4620,,,439,57,57,,12.91083,-78.83333
phytoplankton_seki_2010.xlsx,1241,Phytoplankton,10.1016/j.epsl.2010.01.037,4690,,,408,53,53,,12.91083,-78.83333
phytoplankton_bolton_2016.xlsx,999,Phytoplankton,10.1038/ncomms10284,4008.87,,,300.82,50.18,50.18,,12.91083,-78.83333
phytoplankton_bolton_2016.xlsx,999,Phytoplankton,10.1038/ncomms10284,5002.55,,,297.85,32.24,32.24,,12.91083,-78.83333
phytoplankton_bolton_2016.xlsx,999,Phytoplankton,10.1038/ncomms10284,6003.48,,,299.8,32.36,32.36,,12.91083,-78.83333
phytoplankton_bolton_2016.xlsx,999,Phytoplankton,10.1038/ncomms10284,7001.28,,,335.71,19.29,19.29,,12.91083,-78.83333
phytoplankton_bolton_2016.xlsx,999,Phytoplankton,10.1038/ncomms10284,8000.36,,,331.06,37.92,37.92,,12.91083,-78.83333
phytoplankton_bolton_2016.xlsx,999,Phytoplankton,10.1038/ncomms10284,9308.14,,,485.9,74.32,74.32,,12.91083,-78.83333
phytoplankton_bolton_2016.xlsx,999,Phytoplankton,10.1038/ncomms10284,10330.11,,,504.04,30.11,30.11,,12.91083,-78.83333
phytoplankton_bolton_2016.xlsx,999,Phytoplankton,10.1038/ncomms10284,11200.48,,,410.49,70.2,70.2,,12.91083,-78.83333
phytoplankton_bolton_2016.xlsx,999,Phytoplankton,10.1038/ncomms10284,12463.48,,,468.53,38.12,38.12,,12.91083,-78.83333
phytoplankton_bolton_2016.xlsx,999,Phytoplankton,10.1038/ncomms10284,13100.7,,,407.43,32.62,32.62,,12.91083,-78.83333
phytoplankton_bolton_2016.xlsx,999,Phytoplankton,10.1038/ncomms10284,14358.44,,,382.92,61.11,61.11,,12.91083,-78.83333
phytoplankton_bolton_2016.xlsx,999,Phytoplankton,10.1038/ncomms10284,15756.16,,,461.69,56.17,56.17,,12.91083,-78.83333
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,470,,,375.17,19.03,19.02,,12.91083,-78.83333
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,660,,,364.25,18.47,18.47,,12.91083,-78.83333
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,730,,,366.02,18.56,18.56,,12.91083,-78.83333
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,790,,,356.83,18.09,18.1,,12.91083,-78.83333
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,840,,,370.34,18.78,18.78,,12.91083,-78.83333
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,890,,,359.56,18.24,18.24,,12.91083,-78.83333
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,960,,,378.76,19.21,19.2,,12.91083,-78.83333
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,1030,,,393.44,19.94,19.94,,12.91083,-78.83333
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,1080,,,369.93,18.75,18.75,,12.91083,-78.83333
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,1150,,,368.46,18.69,18.69,,12.91083,-78.83333
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,1210,,,377.65,19.15,19.15,,12.91083,-78.83333
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,1230,,,380.2,19.27,19.28,,12.91083,-78.83333
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,1250,,,388.1,19.67,19.68,,12.91083,-78.83333
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,1260,,,385.1,19.52,19.53,,12.91083,-78.83333
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,1280,,,362.62,18.38,18.38,,12.91083,-78.83333
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,1300,,,393.92,19.98,19.97,,12.91083,-78.83333
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,1290,,,384.51,19.5,19.5,,39.905,-108.362
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,1310,,,347.84,17.64,17.64,,39.905,-108.362
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,1470,,,356.15,18.06,18.06,,39.905,-108.362
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,1750,,,367.49,18.63,18.63,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,1810,,,357.92,18.15,18.15,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,1860,,,386.38,19.6,19.6,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,1910,,,375.46,19.04,19.04,,25,-90
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,2020,,,388.05,19.68,19.68,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,2150,,,390.82,19.82,19.82,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,2250,,,379.29,19.24,19.23,,41,-32.57
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,2330,,,388.02,19.68,19.67,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,2380,,,442.09,22.41,22.42,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,2440,,,429.49,21.77,21.78,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,2490,,,428.61,21.73,21.74,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,2520,,,419.77,21.29,21.28,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,2530,,,390.37,19.8,19.8,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,2610,,,385.32,19.54,19.54,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,2700,,,392.46,19.9,19.9,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,2810,,,399.74,20.27,20.27,,41,-32.57
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,2900,,,417.67,21.18,21.18,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,3000,,,425.88,21.6,21.59,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,3070,,,366.94,18.61,18.61,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,3170,,,361.14,18.31,18.31,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,3250,,,372.19,18.88,18.88,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,3460,,,400.8,20.32,20.32,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,3540,,,375.06,19.01,19.01,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,3750,,,403.52,20.46,20.46,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,3950,,,404.42,20.5,20.5,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,4110,,,396.53,20.11,20.11,,41,-32.57
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,4260,,,370.07,18.76,18.76,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,4440,,,403.68,20.47,20.47,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,4590,,,401.55,20.36,20.36,,41,-32.57
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,4750,,,411.88,20.88,20.88,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,806,Phytoplankton,10.1038/ngeo724,4940,,,408.98,20.74,20.74,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,882,Phytoplankton,10.1038/ngeo724,2800,,,289.14,41.93,41.93,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,882,Phytoplankton,10.1038/ngeo724,2960,,,299.51,43.44,43.44,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,882,Phytoplankton,10.1038/ngeo724,3020,,,328.13,47.59,47.58,,41,-32.57
phytoplankton_pagani_2010.xlsx,882,Phytoplankton,10.1038/ngeo724,3260,,,354.69,51.44,51.44,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,882,Phytoplankton,10.1038/ngeo724,3900,,,357.11,51.79,51.79,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,882,Phytoplankton,10.1038/ngeo724,4070,,,377.19,54.7,54.7,,41,-32.57
phytoplankton_pagani_2010.xlsx,882,Phytoplankton,10.1038/ngeo724,4240,,,368.11,53.39,53.39,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,882,Phytoplankton,10.1038/ngeo724,4820,,,352.21,51.08,51.08,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,40,,,331.58,18.4,18.4,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,60,,,335.19,18.61,18.61,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,70,,,363.04,20.15,20.15,,41,-32.57
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,90,,,359.42,19.94,19.94,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,110,,,357.16,19.82,19.82,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,110,,,361.75,20.07,20.07,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,130,,,361.3,20.05,20.05,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,150,,,338.45,18.78,18.79,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,160,,,340.25,18.88,18.88,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,170,,,354.95,19.69,19.69,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,310,,,343.19,19.05,19.05,,41,-32.57
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,430,,,306.06,16.99,16.99,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,580,,,324.57,18.01,18.01,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,930,,,312.82,17.36,17.36,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,1050,,,324.22,17.99,18,,25,-90
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,1190,,,346.72,19.24,19.24,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,1210,,,334.73,18.58,18.58,,25,-90
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,1220,,,341.32,18.94,18.94,,25,-90
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,1230,,,346.69,19.24,19.24,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,1250,,,313.1,17.38,17.38,,25,-90
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,1270,,,332.12,18.43,18.43,,25,-90
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,1280,,,320.91,17.81,17.81,,41,-32.57
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,1350,,,350.58,19.46,19.46,,25,-90
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,1640,,,320.37,17.78,17.78,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,1730,,,335.72,18.63,18.63,,25,-90
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,1970,,,332.42,18.44,18.44,,41,-32.57
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,2090,,,353.48,19.61,19.62,,41,-32.57
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,2190,,,355.56,19.73,19.73,,25,-90
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,2300,,,362.89,20.13,20.13,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,2400,,,369.6,20.51,20.51,,25,-90
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,2470,,,341.15,18.93,18.93,,41,-32.57
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,2590,,,358.65,19.91,19.9,,25,-90
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,2600,,,328.12,18.21,18.21,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,2600,,,328.25,18.21,18.22,,25,-90
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,2720,,,340.44,18.89,18.89,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,2940,,,330.54,18.35,18.34,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,3080,,,363.61,20.17,20.18,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,3130,,,341.76,18.97,18.96,,25,-90
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,3320,,,361.26,20.05,20.05,,25,-90
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,3360,,,345.23,19.15,19.16,,25,-90
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,3460,,,364.89,20.25,20.25,,25,-90
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,3520,,,371.86,20.63,20.63,,25,-90
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,3670,,,372.04,20.65,20.65,,25,-90
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,3850,,,351.32,19.5,19.5,,25,-90
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,3990,,,359.02,19.93,19.92,,25,-90
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,4110,,,374.35,20.77,20.78,,25,-90
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,4450,,,408.08,22.64,22.65,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,925,Phytoplankton,10.1038/ngeo724,4780,,,388.24,21.54,21.55,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,982,Phytoplankton,10.1038/ngeo724,410,,,270,26.86,26.85,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,982,Phytoplankton,10.1038/ngeo724,560,,,236.21,23.5,23.49,,19.45,116.26667
phytoplankton_pagani_2010.xlsx,982,Phytoplankton,10.1038/ngeo724,760,,,235.74,23.44,23.45,,25,-90
phytoplankton_pagani_2010.xlsx,982,Phytoplankton,10.1038/ngeo724,2860,,,261.18,25.98,25.98,,25,-90
